1610,0.028000
1620,0.028000
1630,0.029000
1640,0.033000
1650,0.030000
1660,0.030000
1670,0.032000
1680,0.031000
1690,0.033000
1700,0.033000
1710,0.034000
1720,0.032000
1730,0.033000
1740,0.033000
1750,0.035000
1760,0.036000
1770,0.052000
1780,0.087000
1790,0.046000
1800,0.039000
1810,0.042000
1820,0.037000
1830,0.037000
1840,0.040000
1850,0.038000
1860,0.045000
1870,0.039000
1880,0.044000
1890,0.040000
1900,0.041000
1910,0.041000
1920,0.056000
1930,0.052000
1940,0.056000
1950,0.045000
1960,0.046000
1970,0.053000
1980,0.054000
1990,0.062000
2000,0.047000
2010,0.052000
2020,0.053000
2030,0.050000
2040,0.048000
2050,0.046000
2060,0.051000
2070,0.053000
2080,0.050000
2090,0.063000
2100,0.064000
2110,0.050000
2120,0.059000
2130,0.055000
2140,0.054000
2150,0.058000
2160,0.098000
2170,0.055000
2180,0.055000
2190,0.057000
2200,0.059000
2210,0.057000
2220,0.060000
2230,0.057000
2240,0.061000
2250,0.059000
2260,0.059000
2270,0.059000
2280,0.058000
2290,0.061000
2300,0.065000
2310,0.086000
2320,0.060000
2330,0.061000
2340,0.074000
2350,0.062000
2360,0.063000
2370,0.066000
2380,0.067000
2390,0.064000
2400,0.063000
2410,0.066000
2420,0.065000
2430,0.067000
2440,0.067000
2450,0.084000
2460,0.078000
2470,0.074000
2480,0.071000
2490,0.072000
2500,0.069000
2510,0.088000
2520,0.094000
2530,0.075000
2540,0.075000
2550,0.076000
2560,0.074000
2570,0.091000
2580,0.087000
2590,0.077000
2600,0.074000
2610,0.075000
2620,0.077000
2630,0.082000
2640,0.081000
2650,0.078000
2660,0.077000
2670,0.081000
2680,0.083000
2690,0.094000
2700,0.092000
2710,0.085000
2720,0.084000
2730,0.083000
2740,0.089000
2750,0.087000
2760,0.086000
2770,0.084000
2780,0.087000
2790,0.085000
2800,0.101000
2810,0.093000
2820,0.092000
2830,0.088000
2840,0.120000
2850,0.113000
2860,0.096000
2870,0.092000
2880,0.091000
2890,0.093000
2900,0.116000
2910,0.093000
2920,0.094000
2930,0.095000
2940,0.100000
2950,0.096000
2960,0.098000
2970,0.099000
2980,0.098000
2990,0.102000
3000,0.120000
3010,0.100000
3020,0.101000
3030,0.102000
3040,0.110000
3050,0.111000
3060,0.108000
3070,0.104000
3080,0.112000
3090,0.140000
3100,0.109000
3110,0.108000
3120,0.112000
3130,0.134000
3140,0.117000
3150,0.112000
3160,0.112000
3170,0.144000
3180,0.114000
3190,0.118000
3200,0.122000
3210,0.117000
3220,0.116000
3230,0.116000
3240,0.123000
3250,0.146000
3260,0.209000
3270,0.167000
3280,0.141000
3290,0.137000
3300,0.129000
3310,0.143000
3320,0.121000
3330,0.122000
3340,0.123000
3350,0.130000
3360,0.134000
3370,0.129000
3380,0.132000
3390,0.151000
3400,0.129000
3410,0.129000
3420,0.135000
3430,0.130000
3440,0.132000
3450,0.137000
3460,0.158000
3470,0.133000
3480,0.134000
3490,0.141000
3500,0.136000
3510,0.140000
3520,0.137000
3530,0.157000
3540,0.137000
3550,0.141000
3560,0.144000
3570,0.144000
3580,0.143000
3590,0.147000
3600,0.176000
3610,0.144000
3620,0.153000
3630,0.151000
3640,0.146000
3650,0.150000
3660,0.171000
3670,0.148000
3680,0.153000
3690,0.160000
3700,0.151000
3710,0.157000
3720,0.171000
3730,0.160000
3740,0.156000
3750,0.157000
3760,0.160000
3770,0.158000
3780,0.177000
3790,0.158000
3800,0.162000
3810,0.169000
3820,0.160000
3830,0.163000
3840,0.188000
3850,0.167000
3860,0.167000
3870,0.179000
3880,0.165000
3890,0.171000
3900,0.182000
3910,0.169000
3920,0.176000
3930,0.170000
3940,0.176000
3950,0.214000
3960,0.175000
3970,0.175000
3980,0.181000
3990,0.178000
4000,0.182000
4010,0.209000
4020,0.182000
4030,0.184000
4040,0.207000
4050,0.189000
4060,0.218000
4070,0.189000
4080,0.184000
4090,0.188000
