n,t
10440,0.900097
10450,0.907185
10460,0.915909
10470,0.915944
10480,0.910608
10490,0.915431
10500,0.921085
10510,0.933400
10520,0.922670
10530,0.915749
10540,0.940821
10550,0.930209
10560,0.923923
10570,0.934622
10580,0.943153
10590,0.943109
10600,0.938488
10610,0.941721
10620,0.951778
10630,0.949418
10640,0.939013
10650,0.947864
10660,0.951982
10670,0.964078
10680,0.946032
10690,0.944406
10700,0.970048
10710,0.964112
10720,0.956720
10730,0.964077
10740,0.974663
10750,0.970082
10760,0.954931
10770,0.959774
10780,0.978691
10790,0.982360
10800,0.971650
10810,0.974757
10820,0.981446
10830,0.991060
10840,0.981227
10850,0.976698
10860,0.994180
10870,1.005111
10880,0.977425
10890,0.987055
10900,0.999572
10910,1.003921
10920,1.015046
10930,0.981998
10940,1.009619
10950,1.007822
10960,1.003519
10970,0.992040
10980,1.005683
10990,1.007921
11000,1.008700
11010,1.012490
11020,1.019490
11030,1.034402
11040,1.007332
11050,1.018800
11060,1.026356
11070,1.026092
11080,1.014614
11090,1.025516
11100,1.029745
11110,1.048117
11120,1.018228
11130,1.019537
11140,1.040833
11150,1.043490
11160,1.040144
11170,1.027890
11180,1.051581
11190,1.049251
11200,1.048993
11210,1.044175
11220,1.061674
11230,1.050761
11240,1.043436
11250,1.049484
11260,1.074231
11270,1.069842
11280,1.057606
11290,1.065807
11300,1.070966
11310,1.074548
11320,1.070460
11330,1.068023
11340,1.087437
11350,1.072443
11360,1.070960
11370,1.067334
11380,1.087316
11390,1.098158
11400,1.085620
11410,1.090093
11420,1.093206
11430,1.102211
11440,1.084922
11450,1.081647
11460,1.109880
11470,1.106913
11480,1.096167
11490,1.093289
11500,1.115055
11510,1.115416
11520,1.090436
11530,1.093435
11540,1.112995
11550,1.114703
11560,1.109415
11570,1.109768
11580,1.122801
11590,1.127282
11600,1.124736
11610,1.126207
11620,1.131435
11630,1.139522
11640,1.112944
11650,1.122135
11660,1.146797
11670,1.149377
11680,1.126753
11690,1.124506
11700,1.155892
11710,1.152558
11720,1.142223
11730,1.142719
11740,1.160841
11750,1.186297
11760,1.142607
11770,1.149572
11780,1.159863
11790,1.171414
11800,1.142272
11810,1.150980
11820,1.182851
11830,1.180187
11840,1.161572
11850,1.154793
11860,1.185025
11870,1.178593
11880,1.176979
11890,1.176836
11900,1.189360
11910,1.196246
11920,1.183045
11930,1.181213
11940,1.198866
11950,1.195410
11960,1.187492
11970,1.187129
11980,1.210468
11990,1.200878
12000,1.197736
12010,1.188314
12020,1.218593
12030,1.208771
12040,1.189853
12050,1.191605
12060,1.220292
12070,1.221930
12080,1.224456
12090,1.207907
12100,1.223395
12110,1.246511
12120,1.216192
12130,1.229535
12140,1.232823
12150,1.240096
12160,1.228268
12170,1.220800
12180,1.241682
12190,1.243819
12200,1.234690
12210,1.225547
12220,1.251437
12230,1.249654
12240,1.246233
12250,1.263663
12260,1.270335
12270,1.262271
12280,1.254567
12290,1.266629
12300,1.271836
12310,1.278735
12320,1.268101
12330,1.270339
12340,1.286550
12350,1.278547
12360,1.259744
12370,1.282852
12380,1.291586
12390,1.300517
12400,1.273796
12410,1.283236
12420,1.301286
12430,1.298498
12440,1.284670
12450,1.290098
12460,1.299803
12470,1.311036
12480,1.287851
12490,1.292279
12500,1.306535
12510,1.312457
12520,1.311265
12530,1.304681
12540,1.330852
12550,1.331208
12560,1.295623
12570,1.304242
12580,1.339894
12590,1.336119
12600,1.310150
12610,1.314458
12620,1.337782
12630,1.350258
12640,1.340943
12650,1.327288
12660,1.351363
12670,1.360116
12680,1.333195
12690,1.332873
12700,1.368110
12710,1.360281
12720,1.331620
12730,1.333928
12740,1.375547
12750,1.371400
12760,1.346677
12770,1.360560
12780,1.379450
12790,1.368178
12800,1.358349
12810,1.358834
12820,1.382608
12830,1.383308
12840,1.368889
12850,1.383724
12860,1.400987
12870,1.397169
12880,1.377855
12890,1.386233
12900,1.398018
12910,1.403628
12920,1.379753
12930,1.378130
12940,1.415490
12950,1.406958
12960,1.381948
12970,1.405863
12980,1.411136
12990,1.419289
13000,1.395594
13010,1.436327
13020,1.417204
13030,1.419422
13040,1.405154
13050,1.406501
13060,1.439285
13070,1.423767
13080,1.424479
13090,1.422653
13100,1.441229
13110,1.448734
13120,1.435031
13130,1.434509
13140,1.452450
13150,1.451351
13160,1.438464
13170,1.447880
13180,1.461384
13190,1.451653
13200,1.442945
13210,1.449773
13220,1.455793
13230,1.481452
13240,1.451203
13250,1.444366
13260,1.485490
13270,1.501789
13280,1.456204
13290,1.470365
13300,1.485522
13310,1.493156
13320,1.472481
13330,1.467513
13340,1.502065
13350,1.526044
13360,1.480551
13370,1.483319
13380,1.505023
13390,1.498770
13400,1.497646
13410,1.497512
13420,1.522737
13430,1.502652
13440,1.492409
13450,1.509791
13460,1.508024
13470,1.525323
13480,1.504593
13490,1.522880
13500,1.518787
13510,1.518460
13520,1.513633
13530,1.517432
13540,1.533603
13550,1.533639
13560,1.540754
13570,1.532060
13580,1.546726
13590,1.548371
13600,1.535652
13610,1.526081
13620,1.554108
13630,1.587935
13640,1.535158
13650,1.534377
13660,1.573917
13670,1.572852
13680,1.538588
13690,1.549130
13700,1.576856
13710,1.568709
13720,1.553693
13730,1.568617
13740,1.584538
13750,1.579133
13760,1.568689
13770,1.576593
13780,1.589407
13790,1.591888
13800,1.575651
13810,1.582135
13820,1.599629
13830,1.604552
13840,1.581547
13850,1.588122
13860,1.619492
13870,1.648094
13880,1.595156
13890,1.592115
13900,1.620673
13910,1.633533
13920,1.618203
13930,1.626406
13940,1.631030
13950,1.628326
13960,1.617055
13970,1.620353
13980,1.637366
13990,1.645930
14000,1.627132
14010,1.657476
14020,1.661877
14030,1.671991
14040,1.636116
14050,1.637700
14060,1.668671
14070,1.688534
14080,1.653635
14090,1.638203
14100,1.700881
14110,1.671252
14120,1.647841
14130,1.660488
14140,1.680340
14150,1.672829
14160,1.672674
14170,1.661306
14180,1.679279
14190,1.686867
14200,1.670212
14210,1.686228
14220,1.703966
14230,1.710390
14240,1.675736
14250,1.683306
14260,1.712790
14270,1.723859
14280,1.706126
14290,1.696544
14300,1.723040
14310,1.741550
14320,1.706607
14330,1.701945
14340,1.721231
14350,1.735641
14360,1.710880
14370,1.712477
14380,1.743381
14390,1.741505
14400,1.715089
14410,1.744573
14420,1.773020
14430,1.754378
14440,1.730200
14450,1.743410
14460,1.749187
14470,1.764813
14480,1.732634
14490,1.728727
14500,1.764619
14510,1.761950
14520,1.736749
14530,1.752472
14540,1.785871
14550,1.770078
14560,1.769327
14570,1.781877
14580,1.790341
14590,1.792926
14600,1.781705
14610,1.777991
14620,1.795015
14630,1.807674
14640,1.770477
14650,1.761362
14660,1.802095
14670,1.805573
14680,1.770914
14690,1.800020
14700,1.817092
14710,1.812058
14720,1.796553
14730,1.815678
14740,1.817753
14750,1.832173
14760,1.798905
14770,1.804859
14780,1.850727
14790,1.826423
14800,1.805888
14810,1.819797
14820,1.829373
14830,1.846643
14840,1.841524
14850,1.823943
14860,1.851795
14870,1.867800
14880,1.832974
14890,1.827855
14900,1.867702
14910,1.865996
14920,1.842969
14930,1.850198
14940,1.871389
14950,1.877636
14960,1.851716
14970,1.865575
14980,1.888983
14990,1.880764
15000,1.860544
15010,1.878531
15020,1.886039
15030,1.880420
15040,1.886378
15050,1.884064
15060,1.914155
15070,1.922325
15080,1.899802
15090,1.876538
15100,1.936748
15110,1.931518
15120,1.896271
15130,1.911420
15140,1.937153
15150,1.931325
15160,1.908114
15170,1.904873
15180,1.936291
15190,1.943684
15200,1.909388
15210,1.929661
15220,1.934631
15230,1.938070
15240,1.915400
15250,1.920977
15260,1.959184
15270,1.946905
15280,1.921381
15290,1.935200
15300,1.969512
15310,1.974771
15320,1.944307
15330,1.929727
15340,1.971362
15350,1.978635
15360,1.961944
15370,1.957595
15380,1.971276
15390,1.989427
15400,1.962414
15410,2.006044
15420,2.016750
15430,2.009719
15440,1.970924
15450,1.989840
15460,2.018657
15470,2.008544
15480,1.987098
15490,1.999413
15500,2.033871
15510,2.034933
15520,2.007382
15530,1.998357
15540,2.055631
15550,2.022952
15560,2.012882
15570,2.030132
15580,2.065914
15590,2.034908
15600,2.023389
15610,2.033884
15620,2.057814
15630,2.046065
15640,2.033066
15650,2.036937
15660,2.081273
15670,2.082233
15680,2.022646
15690,2.042776
15700,2.071946
15710,2.083531
15720,2.062129
15730,2.041754
15740,2.070055
15750,2.086089
15760,2.057515
15770,2.061723
15780,2.096603
15790,2.087286
15800,2.065031
15810,2.074021
15820,2.112951
15830,2.100464
15840,2.079955
15850,2.092154
15860,2.112886
15870,2.109438
15880,2.083598
15890,2.087836
15900,2.124248
15910,2.140702
15920,2.089978
15930,2.104778
15940,2.126159
15950,2.145684
15960,2.100517
15970,2.114069
15980,2.142637
15990,2.160687
16000,2.117276
16010,2.106638
16020,2.152303
16030,2.163525
16040,2.128476
16050,2.154473
16060,2.174245
16070,2.168898
16080,2.142918
16090,2.140393
16100,2.178566
16110,2.183601
16120,2.160358
16130,2.156149
16140,2.167661
16150,2.205199
16160,2.160024
16170,2.154808
16180,2.215611
16190,2.199912
16200,2.172030
16210,2.161550
16220,2.208086
16230,2.217676
16240,2.186270
16250,2.186380
16260,2.201211
16270,2.224906
16280,2.192493
16290,2.197292
16300,2.226815
16310,2.227130
16320,2.223496
16330,2.231482
16340,2.236231
16350,2.251008
16360,2.213021
16370,2.226876
16380,2.237352
16390,2.245830
16400,2.228775
16410,2.221146
16420,2.271366
16430,2.261338
16440,2.257227
16450,2.244755
16460,2.275051
16470,2.270820
16480,2.248912
16490,2.254741
16500,2.282753
16510,2.283411
16520,2.264481
16530,2.290733
16540,2.337229
16550,2.292883
16560,2.395036
16570,2.255897
16580,2.317874
16590,2.308651
16600,2.315897
16610,2.304588
16620,2.326261
16630,2.329329
16640,2.302278
16650,2.306657
16660,2.352301
16670,2.337387
16680,2.316176
16690,2.319177
16700,2.350563
16710,2.348166
16720,2.299123
16730,2.309009
16740,2.378862
16750,2.383597
16760,2.322100
16770,2.347152
16780,2.355789
16790,2.389976
16800,2.327235
16810,2.340736
16820,2.385276
16830,2.378919
16840,2.357491
16850,2.346442
16860,2.393345
16870,2.390175
16880,2.378525
16890,2.381464
16900,2.396660
16910,2.406025
16920,2.379062
16930,2.380528
16940,2.413977
16950,2.415438
16960,2.391058
16970,2.398587
16980,2.432934
16990,2.429882
17000,2.401096
17010,2.385797
17020,2.443182
17030,2.454158
17040,2.422143
17050,2.411718
17060,2.440250
17070,2.433911
17080,2.413677
17090,2.426543
17100,2.439743
17110,2.467758
17120,2.452249
17130,2.442572
17140,2.465660
17150,2.470278
17160,2.466945
17170,2.435968
17180,2.483732
17190,2.465490
17200,2.451659
17210,2.430154
17220,2.496263
17230,2.498766
17240,2.464727
17250,2.455165
17260,2.514126
17270,2.495822
17280,2.472085
17290,2.488120
17300,2.509204
17310,2.529849
17320,2.483707
17330,2.492747
17340,2.521123
17350,2.532499
17360,2.509560
17370,2.490934
17380,2.530139
17390,2.546476
17400,2.543895
17410,2.529563
17420,2.556016
17430,2.550427
17440,2.505182
17450,2.519702
17460,2.587899
17470,2.564135
17480,2.552747
17490,2.531105
17500,2.588760
17510,2.567651
17520,2.559940
17530,2.547651
17540,2.581678
17550,2.578478
17560,2.563447
17570,2.546452
17580,2.589900
17590,2.610940
17600,2.578527
