n,t
3140,0.091426
3142,0.096557
3144,0.093737
3146,0.095034
3148,0.096214
3150,0.104341
3152,0.104934
3154,0.094805
3156,0.091697
3158,0.092661
3160,0.101180
3162,0.097691
3164,0.096104
3166,0.096139
3168,0.100556
3170,0.106487
3172,0.103856
3174,0.096373
3176,0.101588
3178,0.101085
3180,0.103287
3182,0.094888
3184,0.096426
3186,0.099331
3188,0.098513
3190,0.097877
3192,0.102332
3194,0.103112
3196,0.098387
3198,0.096096
3200,0.097530
3202,0.095229
3204,0.097455
3206,0.102312
3208,0.096247
3210,0.095803
3212,0.101256
3214,0.102746
3216,0.100121
3218,0.104566
3220,0.105399
3222,0.097986
3224,0.098386
3226,0.094787
3228,0.095985
3230,0.100633
3232,0.099175
3234,0.099461
3236,0.105736
3238,0.100297
3240,0.103453
3242,0.103639
3244,0.109141
3246,0.104905
3248,0.105570
3250,0.100545
3252,0.099806
3254,0.099008
3256,0.100256
3258,0.099944
3260,0.105477
3262,0.106466
3264,0.109607
3266,0.108063
3268,0.107034
3270,0.102400
3272,0.102875
3274,0.102516
3276,0.100676
3278,0.098271
3280,0.101821
3282,0.102387
3284,0.100996
3286,0.113338
3288,0.111454
3290,0.099949
3292,0.102209
3294,0.098941
3296,0.109397
3298,0.105492
3300,0.107919
3302,0.108533
3304,0.113118
3306,0.107294
3308,0.103143
3310,0.112061
3312,0.112359
3314,0.109584
3316,0.107468
3318,0.103777
3320,0.110393
3322,0.103946
3324,0.108425
3326,0.114803
3328,0.105273
3330,0.104214
3332,0.110942
3334,0.109327
3336,0.112310
3338,0.107044
3340,0.107382
3342,0.112286
3344,0.111260
3346,0.105406
3348,0.105001
3350,0.109282
3352,0.112370
3354,0.105013
3356,0.107620
3358,0.110074
3360,0.113891
3362,0.112567
3364,0.110897
3366,0.113089
3368,0.111132
3370,0.107105
3372,0.110042
3374,0.118710
3376,0.117575
3378,0.112940
3380,0.108340
3382,0.104807
3384,0.107006
3386,0.108999
3388,0.116589
3390,0.109184
3392,0.110422
3394,0.110983
3396,0.113051
3398,0.108887
3400,0.108665
3402,0.107731
3404,0.117818
3406,0.117941
3408,0.117755
3410,0.115660
3412,0.115211
3414,0.118201
3416,0.117018
3418,0.113322
3420,0.109578
3422,0.108045
3424,0.115462
3426,0.114134
3428,0.111310
3430,0.108042
3432,0.108310
3434,0.107169
3436,0.108811
3438,0.111566
3440,0.121143
3442,0.109934
3444,0.118142
3446,0.107203
3448,0.116916
3450,0.117223
3452,0.110997
3454,0.114340
3456,0.121069
3458,0.124188
3460,0.113734
3462,0.118030
3464,0.117878
3466,0.113454
3468,0.113249
3470,0.109421
3472,0.113866
3474,0.112816
3476,0.109744
3478,0.109111
3480,0.110981
3482,0.112562
3484,0.112694
3486,0.111776
3488,0.113634
3490,0.118467
3492,0.117150
3494,0.117191
3496,0.116508
3498,0.114634
3500,0.113409
3502,0.114916
3504,0.124175
3506,0.119887
3508,0.114502
3510,0.114181
3512,0.120100
3514,0.112305
3516,0.113159
3518,0.115017
3520,0.121156
3522,0.117493
3524,0.118854
3526,0.115828
3528,0.116940
3530,0.116826
3532,0.118465
3534,0.116946
3536,0.120423
3538,0.117591
3540,0.115522
3542,0.113903
3544,0.113893
3546,0.114161
3548,0.124353
3550,0.118354
3552,0.121577
3554,0.121981
3556,0.126278
3558,0.121544
3560,0.120174
3562,0.124142
3564,0.121763
3566,0.117748
3568,0.123115
3570,0.122436
3572,0.120455
3574,0.118916
3576,0.117623
3578,0.117789
3580,0.119313
3582,0.115878
3584,0.127975
3586,0.120575
3588,0.122221
3590,0.118107
3592,0.120504
3594,0.120207
3596,0.125372
3598,0.125375
3600,0.127816
3602,0.125809
3604,0.120060
3606,0.122005
3608,0.119795
